,Hs,Tp,Dp
2022-11-09 00:00:00,2.11,9.09,100.0
2022-11-09 03:00:00,2.07,9.09,81.0
2022-11-09 06:00:00,2.0,9.09,89.0
2022-11-09 09:00:00,2.09,9.09,97.0
2022-11-09 12:00:00,1.92,9.09,84.0
2022-11-09 15:00:00,1.83,9.09,78.0
2022-11-09 18:00:00,1.8,8.33,79.0
2022-11-09 21:00:00,1.82,9.09,101.0
2022-11-10 00:00:00,1.76,9.09,91.0
2022-11-10 03:00:00,1.79,9.09,84.0
2022-11-10 06:00:00,1.67,9.09,93.0
2022-11-10 09:00:00,1.55,9.09,91.0
2022-11-10 12:00:00,1.78,9.09,90.0
2022-11-10 15:00:00,1.57,9.09,85.0
2022-11-10 18:00:00,1.61,9.09,80.0
2022-11-10 21:00:00,1.53,7.69,84.0
2022-11-11 00:00:00,1.73,8.33,80.0
2022-11-11 03:00:00,1.72,7.69,67.0
2022-11-11 06:00:00,1.73,7.14,54.0
2022-11-11 09:00:00,1.92,8.33,62.0
2022-11-11 12:00:00,1.97,8.33,59.0
2022-11-11 15:00:00,2.08,8.33,30.0
2022-11-11 18:00:00,2.09,9.09,30.0
2022-11-11 21:00:00,1.94,9.09,32.0
2022-11-12 00:00:00,2.08,10.0,28.0
2022-11-12 03:00:00,2.08,8.33,33.0
2022-11-12 06:00:00,2.17,10.0,41.0
2022-11-12 09:00:00,2.22,6.67,47.0
2022-11-12 12:00:00,2.43,10.81,42.0
2022-11-12 15:00:00,2.28,7.14,49.0
2022-11-12 18:00:00,2.44,7.69,42.0
2022-11-12 21:00:00,2.56,16.0,320.0
2022-11-13 00:00:00,2.72,8.33,52.0
2022-11-13 03:00:00,2.73,14.81,336.0
2022-11-13 06:00:00,2.87,14.81,348.0
2022-11-13 09:00:00,3.63,16.0,346.0
2022-11-13 12:00:00,3.01,14.81,349.0
2022-11-13 15:00:00,2.77,14.81,345.0
2022-11-13 18:00:00,2.95,14.81,333.0
2022-11-13 21:00:00,2.94,13.79,324.0
2022-11-14 00:00:00,2.53,14.81,332.0
2022-11-14 03:00:00,2.51,13.79,342.0
2022-11-14 06:00:00,2.52,13.79,336.0
2022-11-14 09:00:00,2.26,10.0,40.0
2022-11-14 12:00:00,2.08,12.9,339.0
2022-11-14 15:00:00,-9999.0,-9999.0,-9999.0
2022-11-14 18:00:00,1.8,9.09,25.0
2022-11-14 21:00:00,1.69,12.12,343.0
2022-11-15 00:00:00,1.74,8.33,46.0
2022-11-15 03:00:00,1.81,16.0,323.0
2022-11-15 06:00:00,1.9,10.81,343.0
2022-11-15 09:00:00,1.8,14.81,331.0
2022-11-15 12:00:00,2.08,14.81,325.0
2022-11-15 15:00:00,2.12,13.79,324.0
2022-11-15 18:00:00,2.17,16.0,338.0
2022-11-15 21:00:00,2.68,13.79,330.0
2022-11-16 00:00:00,2.95,12.9,337.0
2022-11-16 03:00:00,2.87,13.79,332.0
2022-11-16 06:00:00,2.99,12.9,329.0
2022-11-16 09:00:00,2.5,12.12,336.0
2022-11-16 12:00:00,2.84,13.79,323.0
2022-11-16 15:00:00,2.14,12.9,325.0
2022-11-16 18:00:00,2.28,12.12,332.0
2022-11-16 21:00:00,-9999.0,-9999.0,-9999.0
2022-11-17 00:00:00,2.62,12.9,333.0
2022-11-17 03:00:00,2.24,12.12,334.0
2022-11-17 06:00:00,2.27,12.9,342.0
2022-11-17 09:00:00,2.28,12.9,338.0
2022-11-17 12:00:00,2.38,12.12,350.0
2022-11-17 15:00:00,2.41,12.9,4.0
2022-11-17 18:00:00,2.22,13.79,6.0
2022-11-17 21:00:00,2.2,12.12,9.0
2022-11-18 00:00:00,2.37,14.81,12.0
2022-11-18 03:00:00,2.06,11.43,7.0
2022-11-18 06:00:00,1.93,13.79,0.0
2022-11-18 09:00:00,1.64,10.81,357.0
2022-11-18 12:00:00,1.6,13.79,10.0
2022-11-18 15:00:00,1.48,12.9,0.0
2022-11-18 18:00:00,1.52,13.79,33.0
2022-11-18 21:00:00,1.34,12.12,1.0
2022-11-19 00:00:00,1.53,12.12,12.0
2022-11-19 03:00:00,1.45,11.43,359.0
2022-11-19 06:00:00,1.39,10.81,2.0
2022-11-19 09:00:00,1.39,12.9,111.0
2022-11-19 12:00:00,1.41,10.81,4.0
2022-11-19 15:00:00,1.72,13.79,341.0
2022-11-19 18:00:00,1.78,12.9,1.0
2022-11-19 21:00:00,1.8,10.81,4.0
2022-11-20 00:00:00,1.99,12.9,312.0
2022-11-20 03:00:00,1.9,12.12,334.0
2022-11-20 06:00:00,1.73,11.43,337.0
2022-11-20 09:00:00,1.92,11.43,339.0
2022-11-20 12:00:00,1.89,16.0,321.0
2022-11-20 15:00:00,2.17,16.0,320.0
2022-11-20 18:00:00,2.4,14.81,313.0
2022-11-20 21:00:00,2.5,14.81,330.0
2022-11-21 00:00:00,2.29,16.0,301.0
2022-11-21 03:00:00,2.45,13.79,312.0
2022-11-21 06:00:00,2.68,14.81,316.0
2022-11-21 09:00:00,2.82,14.81,327.0
2022-11-21 12:00:00,2.6,13.79,333.0
2022-11-21 15:00:00,-9999.0,-9999.0,-9999.0
2022-11-21 18:00:00,2.49,13.79,306.0
2022-11-21 21:00:00,2.68,12.9,311.0
2022-11-22 00:00:00,-9999.0,-9999.0,-9999.0
2022-11-22 03:00:00,2.52,11.43,314.0
2022-11-22 06:00:00,2.46,13.79,306.0
2022-11-22 09:00:00,-9999.0,-9999.0,-9999.0
2022-11-22 12:00:00,2.4,9.09,102.0
2022-11-22 15:00:00,2.33,12.9,304.0
2022-11-22 18:00:00,2.2,9.09,123.0
2022-11-22 21:00:00,2.15,12.12,304.0
2022-11-23 00:00:00,2.19,11.43,326.0
2022-11-23 03:00:00,2.34,10.0,94.0
2022-11-23 06:00:00,1.93,10.0,107.0
2022-11-23 09:00:00,1.93,9.09,117.0
2022-11-23 12:00:00,1.98,9.09,88.0
2022-11-23 15:00:00,2.17,9.09,102.0
2022-11-23 18:00:00,1.89,12.9,327.0
2022-11-23 21:00:00,3.33,13.79,337.0
2022-11-24 00:00:00,3.75,9.09,14.0
2022-11-24 03:00:00,4.58,12.12,347.0
2022-11-24 06:00:00,5.12,12.9,345.0
2022-11-24 09:00:00,5.28,12.12,347.0
2022-11-24 12:00:00,5.57,13.79,354.0
2022-11-24 15:00:00,5.36,13.79,348.0
2022-11-24 18:00:00,5.25,10.0,18.0
2022-11-24 21:00:00,5.83,13.79,348.0
2022-11-25 00:00:00,5.1,14.81,349.0
2022-11-25 03:00:00,5.33,14.81,13.0
2022-11-25 06:00:00,4.99,13.79,23.0
2022-11-25 09:00:00,4.85,14.81,26.0
2022-11-25 12:00:00,4.03,14.81,15.0
2022-11-25 15:00:00,4.04,13.79,17.0
2022-11-25 18:00:00,4.16,9.09,48.0
2022-11-25 21:00:00,3.63,12.9,7.0
2022-11-26 00:00:00,3.8,13.79,27.0
2022-11-26 03:00:00,3.54,10.0,41.0
2022-11-26 06:00:00,3.35,10.0,47.0
2022-11-26 09:00:00,3.17,10.0,53.0
2022-11-26 12:00:00,3.43,11.43,34.0
2022-11-26 15:00:00,3.23,16.0,35.0
2022-11-26 18:00:00,4.16,16.0,47.0
2022-11-26 21:00:00,4.26,14.81,65.0
2022-11-27 00:00:00,4.69,16.0,56.0
2022-11-27 03:00:00,4.48,12.9,42.0
2022-11-27 06:00:00,3.94,14.81,48.0
2022-11-27 09:00:00,3.96,13.79,40.0
2022-11-27 12:00:00,3.24,13.79,25.0
2022-11-27 15:00:00,3.31,13.79,50.0
2022-11-27 18:00:00,3.2,14.81,40.0
2022-11-27 21:00:00,3.06,12.12,43.0
2022-11-28 00:00:00,2.83,12.9,39.0
2022-11-28 03:00:00,2.64,12.12,27.0
2022-11-28 06:00:00,2.9,12.12,34.0
2022-11-28 09:00:00,2.42,12.12,34.0
2022-11-28 12:00:00,2.4,12.12,25.0
2022-11-28 15:00:00,2.4,11.43,33.0
2022-11-28 18:00:00,2.38,11.43,35.0
2022-11-28 21:00:00,2.37,10.81,32.0
2022-11-29 00:00:00,2.35,16.0,309.0
2022-11-29 03:00:00,2.22,16.0,324.0
2022-11-29 06:00:00,-9999.0,-9999.0,-9999.0
2022-11-29 09:00:00,2.5,17.39,309.0
2022-11-29 12:00:00,2.54,16.0,310.0
2022-11-29 15:00:00,2.45,14.81,311.0
2022-11-29 18:00:00,2.5,14.81,300.0
2022-11-29 21:00:00,2.75,16.0,313.0
2022-11-30 00:00:00,2.43,14.81,312.0
2022-11-30 03:00:00,2.23,12.9,310.0
2022-11-30 06:00:00,1.89,14.81,309.0
2022-11-30 09:00:00,2.08,13.79,323.0
2022-11-30 12:00:00,1.99,13.79,319.0
2022-11-30 15:00:00,1.81,12.12,331.0
2022-11-30 18:00:00,2.39,12.9,323.0
2022-11-30 21:00:00,1.99,12.12,327.0
2022-12-01 00:00:00,1.93,10.81,332.0
2022-12-01 03:00:00,1.48,10.81,328.0
2022-12-01 06:00:00,1.88,17.39,305.0
2022-12-01 09:00:00,2.04,16.0,300.0
2022-12-01 12:00:00,2.82,17.39,323.0
2022-12-01 15:00:00,4.22,17.39,309.0
2022-12-01 18:00:00,4.0,16.0,311.0
2022-12-01 21:00:00,2.59,17.39,312.0
2022-12-02 00:00:00,2.85,16.0,308.0
2022-12-02 03:00:00,2.74,16.0,308.0
2022-12-02 06:00:00,2.34,16.0,321.0
2022-12-02 09:00:00,2.22,16.0,330.0
2022-12-02 12:00:00,-9999.0,-9999.0,-9999.0
2022-12-02 15:00:00,2.51,14.81,311.0
2022-12-02 18:00:00,2.53,16.0,312.0
2022-12-02 21:00:00,2.46,14.81,310.0
2022-12-03 00:00:00,2.29,13.79,318.0
2022-12-03 03:00:00,2.25,13.79,320.0
2022-12-03 06:00:00,2.09,13.79,322.0
2022-12-03 09:00:00,2.43,12.9,328.0
2022-12-03 12:00:00,2.25,13.79,324.0
2022-12-03 15:00:00,2.29,12.9,299.0
2022-12-03 18:00:00,2.41,12.9,327.0
2022-12-03 21:00:00,2.57,12.12,356.0
2022-12-04 00:00:00,2.55,11.43,20.0
2022-12-04 03:00:00,2.71,12.12,351.0
2022-12-04 06:00:00,2.35,10.81,23.0
2022-12-04 09:00:00,2.67,11.43,6.0
2022-12-04 12:00:00,2.24,12.12,20.0
2022-12-04 15:00:00,2.38,10.81,19.0
2022-12-04 18:00:00,2.32,12.12,356.0
2022-12-04 21:00:00,2.27,11.43,345.0
2022-12-05 00:00:00,2.04,11.43,356.0
2022-12-05 03:00:00,2.08,11.43,351.0
2022-12-05 06:00:00,1.91,10.0,16.0
2022-12-05 09:00:00,2.0,10.0,339.0
2022-12-05 12:00:00,1.81,10.0,345.0
2022-12-05 15:00:00,1.79,10.0,349.0
2022-12-05 18:00:00,1.7,9.09,347.0
2022-12-05 21:00:00,1.57,10.0,337.0
2022-12-06 00:00:00,1.6,8.33,29.0
2022-12-06 03:00:00,2.17,12.9,317.0
2022-12-06 06:00:00,3.35,12.9,333.0
2022-12-06 09:00:00,3.57,12.12,339.0
2022-12-06 12:00:00,4.15,13.79,307.0
2022-12-06 15:00:00,4.12,13.79,302.0
2022-12-06 18:00:00,5.06,13.79,322.0
2022-12-06 21:00:00,4.79,13.79,338.0
2022-12-07 00:00:00,4.75,12.9,322.0
2022-12-07 03:00:00,4.51,13.79,338.0
2022-12-07 06:00:00,3.7,14.81,354.0
2022-12-07 09:00:00,3.69,12.12,355.0
2022-12-07 12:00:00,3.67,13.79,345.0
2022-12-07 15:00:00,2.94,13.79,347.0
2022-12-07 18:00:00,2.89,11.43,351.0
2022-12-07 21:00:00,3.04,12.12,347.0
2022-12-08 00:00:00,2.95,12.9,340.0
2022-12-08 03:00:00,2.83,10.81,9.0
2022-12-08 06:00:00,2.85,8.33,79.0
2022-12-08 09:00:00,3.07,8.33,86.0
2022-12-08 12:00:00,2.99,8.33,101.0
2022-12-08 15:00:00,3.51,9.09,101.0
2022-12-08 18:00:00,2.98,9.09,92.0
2022-12-08 21:00:00,3.43,9.09,98.0
2022-12-09 00:00:00,3.36,9.09,109.0
2022-12-09 03:00:00,3.12,9.09,93.0
2022-12-09 06:00:00,3.1,9.09,93.0
2022-12-09 09:00:00,3.03,9.09,104.0
2022-12-09 12:00:00,2.86,9.09,88.0
2022-12-09 15:00:00,3.03,9.09,101.0
2022-12-09 18:00:00,2.82,8.33,102.0
2022-12-09 21:00:00,2.76,9.09,96.0
2022-12-10 00:00:00,-9999.0,-9999.0,-9999.0
2022-12-10 03:00:00,2.74,9.09,97.0
2022-12-10 06:00:00,2.62,9.09,109.0
2022-12-10 09:00:00,2.77,10.0,102.0
2022-12-10 12:00:00,2.95,9.09,113.0
2022-12-10 15:00:00,2.68,10.0,123.0
2022-12-10 18:00:00,2.62,9.09,103.0
2022-12-10 21:00:00,2.58,10.0,112.0
2022-12-11 00:00:00,2.66,10.0,110.0
2022-12-11 03:00:00,2.49,9.09,102.0
2022-12-11 06:00:00,2.29,10.0,103.0
2022-12-11 09:00:00,2.3,9.09,102.0
2022-12-11 12:00:00,2.52,10.0,108.0
2022-12-11 15:00:00,2.65,10.0,104.0
2022-12-11 18:00:00,2.49,9.09,99.0
2022-12-11 21:00:00,2.36,10.0,99.0
2022-12-12 00:00:00,2.53,10.0,84.0
2022-12-12 03:00:00,2.71,10.0,94.0
2022-12-12 06:00:00,2.53,9.09,87.0
2022-12-12 09:00:00,2.29,10.0,98.0
2022-12-12 12:00:00,2.49,9.09,109.0
2022-12-12 15:00:00,2.67,8.33,100.0
2022-12-12 18:00:00,2.76,16.0,316.0
2022-12-12 21:00:00,2.42,14.81,303.0
2022-12-13 00:00:00,2.8,14.81,315.0
2022-12-13 03:00:00,-9999.0,-9999.0,-9999.0
2022-12-13 06:00:00,2.69,8.33,90.0
2022-12-13 09:00:00,2.61,7.14,81.0
2022-12-13 12:00:00,2.86,9.09,82.0
2022-12-13 15:00:00,2.58,8.33,87.0
2022-12-13 18:00:00,2.66,8.33,90.0
2022-12-13 21:00:00,2.64,9.09,90.0
2022-12-14 00:00:00,2.59,8.33,74.0
2022-12-14 03:00:00,2.44,8.33,66.0
2022-12-14 06:00:00,2.51,10.0,72.0
2022-12-14 09:00:00,2.14,10.0,77.0
2022-12-14 12:00:00,2.16,9.09,77.0
2022-12-14 15:00:00,2.23,9.09,85.0
2022-12-14 18:00:00,1.95,8.33,76.0
2022-12-14 21:00:00,2.06,9.09,79.0
2022-12-15 00:00:00,1.84,8.33,56.0
2022-12-15 03:00:00,1.89,10.0,85.0
2022-12-15 06:00:00,1.97,9.09,73.0
2022-12-15 09:00:00,1.95,9.09,76.0
2022-12-15 12:00:00,1.79,10.0,100.0
2022-12-15 15:00:00,1.94,10.0,84.0
2022-12-15 18:00:00,1.65,9.09,86.0
2022-12-15 21:00:00,1.76,9.09,90.0
2022-12-16 00:00:00,1.77,10.0,92.0
2022-12-16 03:00:00,2.06,16.0,302.0
2022-12-16 06:00:00,3.24,17.39,317.0
2022-12-16 09:00:00,3.93,17.39,317.0
2022-12-16 12:00:00,4.9,16.0,318.0
2022-12-16 15:00:00,4.91,14.81,325.0
2022-12-16 18:00:00,4.6,14.81,329.0
2022-12-16 21:00:00,4.94,14.81,330.0
2022-12-17 00:00:00,4.6,13.79,330.0
2022-12-17 03:00:00,-9999.0,-9999.0,-9999.0
2022-12-17 06:00:00,4.56,13.79,328.0
2022-12-17 09:00:00,4.46,12.9,331.0
2022-12-17 12:00:00,4.02,11.43,336.0
2022-12-17 15:00:00,3.78,14.81,336.0
2022-12-17 18:00:00,3.32,16.0,329.0
2022-12-17 21:00:00,3.4,16.0,339.0
2022-12-18 00:00:00,2.84,14.81,326.0
2022-12-18 03:00:00,3.11,14.81,327.0
2022-12-18 06:00:00,3.13,13.79,333.0
2022-12-18 09:00:00,2.66,12.9,341.0
2022-12-18 12:00:00,2.6,12.9,346.0
2022-12-18 15:00:00,2.1,12.9,330.0
2022-12-18 18:00:00,1.96,10.81,332.0
2022-12-18 21:00:00,2.14,10.81,324.0
2022-12-19 00:00:00,2.63,5.88,258.0
2022-12-19 03:00:00,3.12,7.69,285.0
2022-12-19 06:00:00,4.29,9.09,289.0
2022-12-19 09:00:00,-9999.0,-9999.0,-9999.0
2022-12-19 12:00:00,6.18,12.12,316.0
2022-12-19 15:00:00,7.03,14.81,317.0
2022-12-19 18:00:00,5.86,14.81,303.0
2022-12-19 21:00:00,6.34,14.81,299.0
2022-12-20 00:00:00,6.38,13.79,295.0
2022-12-20 03:00:00,6.81,16.0,307.0
2022-12-20 06:00:00,7.41,14.81,315.0
2022-12-20 09:00:00,7.27,14.81,327.0
2022-12-20 12:00:00,7.56,16.0,331.0
2022-12-20 15:00:00,6.24,14.81,329.0
2022-12-20 18:00:00,5.25,16.0,323.0
2022-12-20 21:00:00,5.88,14.81,319.0
2022-12-21 00:00:00,5.67,14.81,326.0
2022-12-21 03:00:00,4.97,13.79,326.0
2022-12-21 06:00:00,4.85,12.9,336.0
2022-12-21 09:00:00,4.65,12.9,335.0
2022-12-21 12:00:00,4.1,12.12,330.0
2022-12-21 15:00:00,3.99,12.12,325.0
2022-12-21 18:00:00,3.59,10.81,320.0
2022-12-21 21:00:00,3.01,11.43,325.0
2022-12-22 00:00:00,2.84,11.43,324.0
2022-12-22 03:00:00,3.04,11.43,313.0
2022-12-22 06:00:00,3.07,11.43,324.0
2022-12-22 09:00:00,3.04,19.05,304.0
2022-12-22 12:00:00,2.39,19.05,292.0
2022-12-22 15:00:00,2.8,17.39,291.0
2022-12-22 18:00:00,2.66,17.39,308.0
2022-12-22 21:00:00,2.57,17.39,312.0
2022-12-23 00:00:00,2.76,17.39,305.0
2022-12-23 03:00:00,3.53,17.39,314.0
2022-12-23 06:00:00,2.8,14.81,313.0
2022-12-23 09:00:00,2.96,14.81,307.0
2022-12-23 12:00:00,3.35,16.0,304.0
2022-12-23 15:00:00,3.42,9.09,320.0
2022-12-23 18:00:00,3.74,14.81,296.0
2022-12-23 21:00:00,3.71,10.0,316.0
2022-12-24 00:00:00,3.93,12.12,320.0
2022-12-24 03:00:00,4.12,13.79,319.0
2022-12-24 06:00:00,4.3,13.79,307.0
2022-12-24 09:00:00,3.82,12.9,315.0
2022-12-24 12:00:00,3.78,12.9,302.0
2022-12-24 15:00:00,3.76,13.79,308.0
2022-12-24 18:00:00,3.97,12.9,311.0
2022-12-24 21:00:00,3.56,13.79,312.0
2022-12-25 00:00:00,3.58,12.12,313.0
2022-12-25 03:00:00,3.46,13.79,319.0
2022-12-25 06:00:00,3.51,13.79,308.0
2022-12-25 09:00:00,3.69,12.9,306.0
2022-12-25 12:00:00,3.82,13.79,307.0
2022-12-25 15:00:00,4.15,13.79,306.0
2022-12-25 18:00:00,3.74,13.79,303.0
2022-12-25 21:00:00,3.15,13.79,307.0
2022-12-26 00:00:00,3.22,12.9,301.0
2022-12-26 03:00:00,2.85,13.79,304.0
2022-12-26 06:00:00,2.47,12.9,306.0
2022-12-26 09:00:00,2.54,12.9,300.0
2022-12-26 12:00:00,2.1,12.12,308.0
2022-12-26 15:00:00,2.45,12.9,304.0
2022-12-26 18:00:00,2.33,12.9,305.0
2022-12-26 21:00:00,2.28,12.12,304.0
2022-12-27 00:00:00,2.19,12.12,314.0
2022-12-27 03:00:00,1.98,12.12,308.0
2022-12-27 06:00:00,1.87,12.12,319.0
2022-12-27 09:00:00,1.94,12.12,308.0
2022-12-27 12:00:00,1.96,11.43,308.0
2022-12-27 15:00:00,1.77,10.81,300.0
2022-12-27 18:00:00,1.88,11.43,298.0
2022-12-27 21:00:00,1.81,11.43,290.0
2022-12-28 00:00:00,1.65,10.81,299.0
2022-12-28 03:00:00,1.74,10.81,299.0
2022-12-28 06:00:00,1.94,10.81,314.0
2022-12-28 09:00:00,1.86,11.43,319.0
2022-12-28 12:00:00,2.09,16.0,301.0
2022-12-28 15:00:00,2.27,14.81,298.0
2022-12-28 18:00:00,2.34,13.79,295.0
2022-12-28 21:00:00,2.17,13.79,295.0
2022-12-29 00:00:00,2.08,14.81,281.0
2022-12-29 03:00:00,2.21,13.79,295.0
2022-12-29 06:00:00,2.21,10.81,302.0
2022-12-29 09:00:00,2.08,11.43,304.0
2022-12-29 12:00:00,2.07,12.9,297.0
2022-12-29 15:00:00,2.25,13.79,303.0
2022-12-29 18:00:00,2.44,13.79,310.0
2022-12-29 21:00:00,3.01,13.79,315.0
2022-12-30 00:00:00,2.99,13.79,300.0
2022-12-30 03:00:00,3.2,13.79,296.0
2022-12-30 06:00:00,2.94,13.79,304.0
2022-12-30 09:00:00,3.05,14.81,324.0
2022-12-30 12:00:00,3.06,12.9,323.0
2022-12-30 15:00:00,3.14,13.79,315.0
2022-12-30 18:00:00,2.96,13.79,311.0
2022-12-30 21:00:00,3.13,13.79,322.0
2022-12-31 00:00:00,2.56,12.9,305.0
2022-12-31 03:00:00,2.92,12.9,306.0
2022-12-31 06:00:00,2.81,12.9,298.0
2022-12-31 09:00:00,2.46,12.9,301.0
2022-12-31 12:00:00,2.36,12.9,293.0
2022-12-31 15:00:00,1.96,12.12,293.0
2022-12-31 18:00:00,2.31,12.9,306.0
2022-12-31 21:00:00,2.3,12.12,299.0
2023-01-01 00:00:00,-9999.0,-9999.0,-9999.0
