,Hs,Tp,Dp
2022-05-20 12:00:00,1.86,7.14,175.0
2022-05-20 15:00:00,2.02,8.33,332.0
2022-05-20 18:00:00,2.08,9.09,327.0
2022-05-20 21:00:00,2.01,9.09,336.0
2022-05-21 00:00:00,1.98,9.09,352.0
2022-05-21 03:00:00,1.9,13.79,179.0
2022-05-21 06:00:00,1.72,12.9,175.0
2022-05-21 09:00:00,1.69,13.79,182.0
2022-05-21 12:00:00,1.66,13.79,179.0
2022-05-21 15:00:00,1.64,7.69,71.0
2022-05-21 18:00:00,1.6,8.33,61.0
2022-05-21 21:00:00,1.47,12.12,184.0
2022-05-22 00:00:00,1.41,7.69,51.0
2022-05-22 03:00:00,1.36,8.33,78.0
2022-05-22 06:00:00,1.29,7.69,73.0
2022-05-22 09:00:00,1.24,12.12,193.0
2022-05-22 12:00:00,1.22,9.09,21.0
2022-05-22 15:00:00,1.24,14.81,157.0
2022-05-22 18:00:00,1.19,8.33,115.0
2022-05-22 21:00:00,1.11,13.79,171.0
2022-05-23 00:00:00,1.15,14.81,188.0
2022-05-23 03:00:00,1.07,14.81,191.0
2022-05-23 06:00:00,1.12,7.69,86.0
2022-05-23 09:00:00,1.23,14.81,189.0
2022-05-23 12:00:00,1.21,7.69,87.0
2022-05-23 15:00:00,1.16,7.69,95.0
2022-05-23 18:00:00,1.27,7.14,98.0
2022-05-23 21:00:00,1.39,8.33,112.0
2022-05-24 00:00:00,1.31,7.69,77.0
2022-05-24 03:00:00,1.41,7.14,119.0
2022-05-24 06:00:00,1.54,7.14,111.0
2022-05-24 09:00:00,1.47,7.69,96.0
2022-05-24 12:00:00,1.56,8.33,94.0
2022-05-24 15:00:00,1.51,7.14,85.0
2022-05-24 18:00:00,1.61,7.14,52.0
2022-05-24 21:00:00,1.63,7.69,55.0
2022-05-25 00:00:00,1.54,7.69,58.0
2022-05-25 03:00:00,1.89,7.69,19.0
2022-05-25 06:00:00,1.95,7.69,23.0
2022-05-25 09:00:00,1.5,7.69,52.0
2022-05-25 12:00:00,1.73,9.09,48.0
2022-05-25 15:00:00,1.57,8.33,75.0
2022-05-25 18:00:00,1.8,8.33,75.0
2022-05-25 21:00:00,1.88,10.0,325.0
2022-05-26 00:00:00,1.9,10.0,346.0
2022-05-26 03:00:00,1.73,7.69,31.0
2022-05-26 06:00:00,1.6,9.09,357.0
2022-05-26 09:00:00,1.54,10.81,334.0
2022-05-26 12:00:00,1.7,10.0,318.0
2022-05-26 15:00:00,1.46,9.09,338.0
2022-05-26 18:00:00,1.48,10.0,313.0
2022-05-26 21:00:00,1.5,10.0,313.0
2022-05-27 00:00:00,1.57,9.09,335.0
2022-05-27 03:00:00,1.52,10.0,317.0
2022-05-27 06:00:00,1.34,14.81,173.0
2022-05-27 09:00:00,1.23,9.09,4.0
2022-05-27 12:00:00,1.29,14.81,185.0
2022-05-27 15:00:00,1.23,14.81,174.0
2022-05-27 18:00:00,1.19,13.79,168.0
2022-05-27 21:00:00,1.23,13.79,168.0
2022-05-28 00:00:00,1.33,9.09,150.0
2022-05-28 03:00:00,1.31,19.05,170.0
2022-05-28 06:00:00,1.28,19.05,181.0
2022-05-28 09:00:00,1.3,19.05,185.0
2022-05-28 12:00:00,1.49,17.39,207.0
2022-05-28 15:00:00,1.33,17.39,195.0
2022-05-28 18:00:00,1.38,13.79,258.0
2022-05-28 21:00:00,1.48,13.79,277.0
2022-05-29 00:00:00,1.46,17.39,172.0
2022-05-29 03:00:00,1.36,16.0,168.0
2022-05-29 06:00:00,1.27,13.79,211.0
2022-05-29 09:00:00,1.33,12.9,278.0
2022-05-29 12:00:00,1.38,12.12,287.0
2022-05-29 15:00:00,1.57,16.0,188.0
2022-05-29 18:00:00,1.34,16.0,195.0
2022-05-29 21:00:00,1.45,16.0,223.0
2022-05-30 00:00:00,1.39,12.12,238.0
2022-05-30 03:00:00,1.34,13.79,184.0
2022-05-30 06:00:00,1.3,14.81,189.0
2022-05-30 09:00:00,1.33,11.43,278.0
2022-05-30 12:00:00,1.31,10.81,293.0
2022-05-30 15:00:00,1.34,12.9,175.0
2022-05-30 18:00:00,1.24,13.79,181.0
2022-05-30 21:00:00,1.19,10.81,291.0
2022-05-31 00:00:00,1.24,10.0,288.0
2022-05-31 03:00:00,1.17,13.79,190.0
2022-05-31 06:00:00,1.1,10.0,300.0
2022-05-31 09:00:00,1.08,10.0,306.0
2022-05-31 12:00:00,1.29,6.67,114.0
2022-05-31 15:00:00,1.31,19.05,144.0
2022-05-31 18:00:00,1.33,16.0,139.0
2022-05-31 21:00:00,1.29,17.39,180.0
2022-06-01 00:00:00,1.49,17.39,157.0
2022-06-01 03:00:00,1.4,17.39,188.0
2022-06-01 06:00:00,1.46,17.39,180.0
2022-06-01 09:00:00,1.42,16.0,193.0
2022-06-01 12:00:00,1.49,16.0,171.0
2022-06-01 15:00:00,1.53,17.39,146.0
2022-06-01 18:00:00,1.51,16.0,159.0
2022-06-01 21:00:00,1.52,14.81,161.0
2022-06-02 00:00:00,1.5,16.0,181.0
2022-06-02 03:00:00,1.6,16.0,184.0
2022-06-02 06:00:00,1.41,16.0,173.0
2022-06-02 09:00:00,1.25,14.81,173.0
2022-06-02 12:00:00,1.26,16.0,180.0
2022-06-02 15:00:00,1.32,14.81,172.0
2022-06-02 18:00:00,1.34,14.81,191.0
2022-06-02 21:00:00,1.36,12.9,193.0
2022-06-03 00:00:00,1.3,14.81,189.0
2022-06-03 03:00:00,1.15,14.81,178.0
2022-06-03 06:00:00,1.33,13.79,171.0
2022-06-03 09:00:00,1.17,11.43,16.0
2022-06-03 12:00:00,1.27,11.43,28.0
2022-06-03 15:00:00,1.3,10.0,15.0
2022-06-03 18:00:00,1.17,12.12,160.0
2022-06-03 21:00:00,1.27,12.9,166.0
2022-06-04 00:00:00,1.16,13.79,153.0
2022-06-04 03:00:00,1.1,10.0,8.0
2022-06-04 06:00:00,0.98,13.79,211.0
2022-06-04 09:00:00,0.95,12.9,158.0
2022-06-04 12:00:00,0.98,12.9,148.0
2022-06-04 15:00:00,1.06,12.12,162.0
2022-06-04 18:00:00,0.92,13.79,167.0
2022-06-04 21:00:00,0.92,12.9,195.0
2022-06-05 00:00:00,0.93,12.9,157.0
2022-06-05 03:00:00,0.84,11.43,214.0
2022-06-05 06:00:00,0.86,12.9,173.0
2022-06-05 09:00:00,0.87,10.81,237.0
2022-06-05 12:00:00,0.9,12.9,214.0
2022-06-05 15:00:00,1.04,12.9,280.0
2022-06-05 18:00:00,1.14,12.12,325.0
2022-06-05 21:00:00,1.24,12.12,334.0
2022-06-06 00:00:00,1.21,11.43,331.0
2022-06-06 03:00:00,1.21,11.43,312.0
2022-06-06 06:00:00,1.17,11.43,308.0
2022-06-06 09:00:00,1.18,10.81,317.0
2022-06-06 12:00:00,1.14,10.81,323.0
2022-06-06 15:00:00,1.2,10.81,316.0
2022-06-06 18:00:00,1.25,10.81,306.0
2022-06-06 21:00:00,1.28,10.0,316.0
2022-06-07 00:00:00,1.24,10.0,325.0
2022-06-07 03:00:00,1.18,10.0,323.0
2022-06-07 06:00:00,1.33,10.0,316.0
2022-06-07 09:00:00,1.18,10.81,323.0
2022-06-07 12:00:00,1.15,10.0,316.0
2022-06-07 15:00:00,1.23,9.09,331.0
2022-06-07 18:00:00,1.09,9.09,314.0
2022-06-07 21:00:00,1.05,10.0,317.0
2022-06-08 00:00:00,1.08,9.09,320.0
2022-06-08 03:00:00,0.98,9.09,318.0
2022-06-08 06:00:00,1.11,9.09,317.0
2022-06-08 09:00:00,1.07,10.81,162.0
2022-06-08 12:00:00,1.06,7.69,338.0
2022-06-08 15:00:00,1.07,9.09,319.0
2022-06-08 18:00:00,1.02,9.09,314.0
2022-06-08 21:00:00,1.02,10.0,136.0
2022-06-09 00:00:00,1.01,10.81,138.0
2022-06-09 03:00:00,1.08,12.12,164.0
2022-06-09 06:00:00,1.12,11.43,151.0
2022-06-09 09:00:00,1.15,12.9,170.0
2022-06-09 12:00:00,1.04,7.14,148.0
2022-06-09 15:00:00,0.97,11.43,160.0
2022-06-09 18:00:00,1.01,12.12,163.0
2022-06-09 21:00:00,0.99,7.69,153.0
2022-06-10 00:00:00,0.96,9.09,164.0
2022-06-10 03:00:00,1.09,10.0,150.0
2022-06-10 06:00:00,1.01,7.69,149.0
2022-06-10 09:00:00,1.13,7.69,125.0
2022-06-10 12:00:00,0.99,7.69,139.0
2022-06-10 15:00:00,1.09,7.69,15.0
2022-06-10 18:00:00,1.04,8.33,157.0
2022-06-10 21:00:00,0.98,7.14,324.0
2022-06-11 00:00:00,1.03,9.09,143.0
2022-06-11 03:00:00,1.07,9.09,126.0
2022-06-11 06:00:00,1.07,7.69,122.0
2022-06-11 09:00:00,1.05,7.69,106.0
2022-06-11 12:00:00,1.09,7.69,91.0
2022-06-11 15:00:00,1.07,7.14,354.0
2022-06-11 18:00:00,1.1,8.33,134.0
2022-06-11 21:00:00,1.09,8.33,38.0
2022-06-12 00:00:00,1.2,9.09,341.0
2022-06-12 03:00:00,1.15,8.33,11.0
2022-06-12 06:00:00,1.21,8.33,10.0
2022-06-12 09:00:00,1.41,7.69,0.0
2022-06-12 12:00:00,1.68,13.79,230.0
2022-06-12 15:00:00,1.62,5.88,110.0
2022-06-12 18:00:00,1.67,6.67,106.0
2022-06-12 21:00:00,1.88,12.9,305.0
2022-06-13 00:00:00,1.76,7.14,91.0
2022-06-13 03:00:00,1.87,7.69,102.0
2022-06-13 06:00:00,1.91,7.69,112.0
2022-06-13 09:00:00,1.91,7.14,116.0
2022-06-13 12:00:00,1.93,7.14,115.0
2022-06-13 15:00:00,1.74,7.14,104.0
2022-06-13 18:00:00,1.71,7.69,108.0
2022-06-13 21:00:00,1.66,7.69,114.0
2022-06-14 00:00:00,1.8,6.67,109.0
2022-06-14 03:00:00,1.73,10.81,322.0
2022-06-14 06:00:00,1.69,7.69,108.0
2022-06-14 09:00:00,1.84,8.33,114.0
2022-06-14 12:00:00,1.95,7.69,98.0
2022-06-14 15:00:00,1.74,7.14,106.0
2022-06-14 18:00:00,1.64,8.33,106.0
2022-06-14 21:00:00,1.61,7.69,112.0
2022-06-15 00:00:00,1.85,7.69,112.0
2022-06-15 03:00:00,1.93,8.33,103.0
2022-06-15 06:00:00,1.79,7.69,96.0
2022-06-15 09:00:00,1.75,7.69,109.0
2022-06-15 12:00:00,2.09,7.14,93.0
2022-06-15 15:00:00,2.2,6.25,86.0
2022-06-15 18:00:00,2.19,6.25,76.0
2022-06-15 21:00:00,2.2,6.67,81.0
2022-06-16 00:00:00,2.12,7.69,91.0
2022-06-16 03:00:00,2.1,8.33,88.0
2022-06-16 06:00:00,2.06,7.14,71.0
2022-06-16 09:00:00,2.1,7.69,92.0
2022-06-16 12:00:00,2.11,7.14,82.0
2022-06-16 15:00:00,2.14,7.14,89.0
2022-06-16 18:00:00,1.83,7.14,82.0
2022-06-16 21:00:00,2.05,7.14,78.0
2022-06-17 00:00:00,2.15,7.69,71.0
2022-06-17 03:00:00,2.26,8.33,65.0
2022-06-17 06:00:00,2.17,8.33,67.0
2022-06-17 09:00:00,1.95,8.33,75.0
2022-06-17 12:00:00,2.08,8.33,67.0
2022-06-17 15:00:00,1.97,8.33,91.0
2022-06-17 18:00:00,2.06,14.81,303.0
2022-06-17 21:00:00,1.76,8.33,82.0
2022-06-18 00:00:00,1.94,13.79,310.0
2022-06-18 03:00:00,2.02,8.33,84.0
2022-06-18 06:00:00,1.77,8.33,77.0
2022-06-18 09:00:00,1.62,8.33,84.0
2022-06-18 12:00:00,1.67,12.9,314.0
2022-06-18 15:00:00,1.7,8.33,82.0
2022-06-18 18:00:00,1.71,12.12,314.0
2022-06-18 21:00:00,1.61,12.12,287.0
2022-06-19 00:00:00,1.55,11.43,277.0
2022-06-19 03:00:00,1.64,8.33,83.0
2022-06-19 06:00:00,1.73,13.79,321.0
2022-06-19 09:00:00,2.14,12.9,332.0
2022-06-19 12:00:00,2.22,12.9,329.0
2022-06-19 15:00:00,2.31,12.9,328.0
2022-06-19 18:00:00,2.45,11.43,331.0
2022-06-19 21:00:00,2.08,12.12,328.0
2022-06-20 00:00:00,2.08,11.43,317.0
2022-06-20 03:00:00,1.86,10.81,317.0
2022-06-20 06:00:00,2.17,11.43,322.0
2022-06-20 09:00:00,2.06,12.12,316.0
2022-06-20 12:00:00,1.98,7.69,102.0
2022-06-20 15:00:00,1.85,11.43,342.0
2022-06-20 18:00:00,1.58,7.69,106.0
2022-06-20 21:00:00,1.67,10.81,335.0
2022-06-21 00:00:00,1.51,10.81,310.0
2022-06-21 03:00:00,1.6,10.81,296.0
2022-06-21 06:00:00,1.54,7.69,111.0
2022-06-21 09:00:00,1.52,8.33,101.0
2022-06-21 12:00:00,1.56,7.14,100.0
2022-06-21 15:00:00,1.46,8.33,85.0
2022-06-21 18:00:00,1.38,7.69,94.0
2022-06-21 21:00:00,1.38,7.14,109.0
2022-06-22 00:00:00,1.37,7.69,98.0
2022-06-22 03:00:00,1.29,9.09,357.0
2022-06-22 06:00:00,1.44,7.69,102.0
2022-06-22 09:00:00,1.47,7.69,84.0
2022-06-22 12:00:00,1.56,8.33,83.0
2022-06-22 15:00:00,1.51,8.33,90.0
2022-06-22 18:00:00,1.53,7.69,87.0
2022-06-22 21:00:00,1.68,8.33,85.0
2022-06-23 00:00:00,1.52,8.33,86.0
2022-06-23 03:00:00,1.51,9.09,81.0
2022-06-23 06:00:00,1.49,8.33,93.0
2022-06-23 09:00:00,1.59,7.69,93.0
2022-06-23 12:00:00,1.68,8.33,92.0
2022-06-23 15:00:00,1.53,8.33,94.0
2022-06-23 18:00:00,1.63,9.09,93.0
2022-06-23 21:00:00,1.72,9.09,98.0
2022-06-24 00:00:00,1.63,8.33,93.0
2022-06-24 03:00:00,1.41,9.09,93.0
2022-06-24 06:00:00,1.44,8.33,94.0
2022-06-24 09:00:00,1.51,9.09,109.0
2022-06-24 12:00:00,1.63,9.09,92.0
2022-06-24 15:00:00,1.77,8.33,89.0
2022-06-24 18:00:00,1.57,8.33,97.0
2022-06-24 21:00:00,1.58,9.09,91.0
2022-06-25 00:00:00,1.56,8.33,93.0
2022-06-25 03:00:00,1.48,7.69,82.0
2022-06-25 06:00:00,1.46,8.33,92.0
2022-06-25 09:00:00,1.59,8.33,94.0
2022-06-25 12:00:00,1.46,8.33,92.0
2022-06-25 15:00:00,1.26,6.67,64.0
2022-06-25 18:00:00,1.32,8.33,107.0
2022-06-25 21:00:00,1.28,8.33,98.0
2022-06-26 00:00:00,1.34,8.33,112.0
2022-06-26 03:00:00,1.21,8.33,91.0
2022-06-26 06:00:00,1.21,8.33,96.0
2022-06-26 09:00:00,1.13,8.33,93.0
2022-06-26 12:00:00,1.35,8.33,90.0
2022-06-26 15:00:00,1.24,10.81,92.0
2022-06-26 18:00:00,1.21,10.0,83.0
2022-06-26 21:00:00,1.31,17.39,149.0
2022-06-27 00:00:00,1.25,17.39,154.0
2022-06-27 03:00:00,1.29,17.39,182.0
2022-06-27 06:00:00,1.25,17.39,185.0
2022-06-27 09:00:00,1.29,16.0,187.0
2022-06-27 12:00:00,1.39,16.0,178.0
2022-06-27 15:00:00,1.36,16.0,155.0
2022-06-27 18:00:00,1.54,14.81,168.0
2022-06-27 21:00:00,1.76,16.0,154.0
2022-06-28 00:00:00,1.54,14.81,174.0
2022-06-28 03:00:00,1.58,10.0,49.0
2022-06-28 06:00:00,1.67,13.79,156.0
2022-06-28 09:00:00,1.66,13.79,168.0
2022-06-28 12:00:00,1.89,14.81,172.0
2022-06-28 15:00:00,1.7,14.81,155.0
2022-06-28 18:00:00,1.66,14.81,169.0
2022-06-28 21:00:00,1.75,13.79,168.0
2022-06-29 00:00:00,1.72,14.81,165.0
2022-06-29 03:00:00,1.78,13.79,183.0
2022-06-29 06:00:00,1.77,13.79,170.0
2022-06-29 09:00:00,1.78,14.81,154.0
2022-06-29 12:00:00,1.83,12.9,168.0
2022-06-29 15:00:00,1.97,14.81,170.0
2022-06-29 18:00:00,1.84,5.88,95.0
2022-06-29 21:00:00,1.87,14.81,155.0
2022-06-30 00:00:00,2.11,5.88,94.0
2022-06-30 03:00:00,1.95,6.67,93.0
2022-06-30 06:00:00,2.03,7.14,99.0
2022-06-30 09:00:00,2.15,7.14,89.0
2022-06-30 12:00:00,2.01,7.14,90.0
2022-06-30 15:00:00,2.2,7.14,95.0
2022-06-30 18:00:00,2.08,7.14,81.0
2022-06-30 21:00:00,2.02,7.14,96.0
2022-07-01 00:00:00,2.2,7.69,102.0
2022-07-01 03:00:00,2.16,7.69,112.0
2022-07-01 06:00:00,1.92,8.33,114.0
2022-07-01 09:00:00,2.11,14.81,160.0
2022-07-01 12:00:00,2.25,7.69,100.0
2022-07-01 15:00:00,2.31,7.69,94.0
2022-07-01 18:00:00,2.32,8.33,94.0
2022-07-01 21:00:00,2.38,8.33,110.0
2022-07-02 00:00:00,2.6,8.33,126.0
2022-07-02 03:00:00,2.27,7.69,109.0
2022-07-02 06:00:00,1.94,8.33,120.0
2022-07-02 09:00:00,2.2,8.33,107.0
2022-07-02 12:00:00,2.41,8.33,99.0
2022-07-02 15:00:00,2.6,7.69,94.0
2022-07-02 18:00:00,2.44,8.33,86.0
2022-07-02 21:00:00,2.23,8.33,85.0
2022-07-03 00:00:00,2.32,7.69,79.0
2022-07-03 03:00:00,2.71,7.69,102.0
2022-07-03 06:00:00,2.44,7.14,83.0
2022-07-03 09:00:00,2.6,8.33,89.0
2022-07-03 12:00:00,2.25,9.09,103.0
2022-07-03 15:00:00,2.59,9.09,114.0
2022-07-03 18:00:00,2.31,8.33,86.0
2022-07-03 21:00:00,2.14,8.33,93.0
2022-07-04 00:00:00,2.31,8.33,94.0
2022-07-04 03:00:00,2.51,8.33,101.0
2022-07-04 06:00:00,2.31,8.33,95.0
2022-07-04 09:00:00,2.24,7.69,91.0
2022-07-04 12:00:00,2.32,8.33,97.0
2022-07-04 15:00:00,2.2,7.14,93.0
2022-07-04 18:00:00,2.31,7.69,87.0
2022-07-04 21:00:00,2.41,9.09,98.0
2022-07-05 00:00:00,2.44,8.33,101.0
2022-07-05 03:00:00,2.49,7.69,101.0
2022-07-05 06:00:00,2.57,8.33,94.0
2022-07-05 09:00:00,2.1,8.33,88.0
2022-07-05 12:00:00,2.14,7.14,90.0
2022-07-05 15:00:00,2.06,7.69,92.0
2022-07-05 18:00:00,2.19,8.33,95.0
2022-07-05 21:00:00,2.21,8.33,91.0
2022-07-06 00:00:00,1.94,7.69,102.0
2022-07-06 03:00:00,2.06,8.33,97.0
2022-07-06 06:00:00,1.86,7.69,97.0
2022-07-06 09:00:00,1.93,7.69,83.0
2022-07-06 12:00:00,1.81,7.69,93.0
2022-07-06 15:00:00,1.99,8.33,96.0
2022-07-06 18:00:00,2.07,8.33,71.0
2022-07-06 21:00:00,-9999.0,-9999.0,-9999.0
2022-07-07 00:00:00,2.23,7.69,70.0
2022-07-07 03:00:00,2.05,7.69,62.0
2022-07-07 06:00:00,2.1,7.14,68.0
2022-07-07 09:00:00,1.97,7.69,68.0
2022-07-07 12:00:00,1.84,7.14,66.0
2022-07-07 15:00:00,1.91,7.14,82.0
2022-07-07 18:00:00,2.03,7.14,76.0
2022-07-07 21:00:00,1.86,7.14,79.0
2022-07-08 00:00:00,1.71,7.14,90.0
2022-07-08 03:00:00,1.58,7.14,81.0
2022-07-08 06:00:00,1.83,7.14,78.0
2022-07-08 09:00:00,1.83,6.67,62.0
2022-07-08 12:00:00,1.76,6.67,88.0
2022-07-08 15:00:00,1.73,7.14,98.0
2022-07-08 18:00:00,1.89,6.67,93.0
2022-07-08 21:00:00,1.72,6.67,94.0
2022-07-09 00:00:00,1.7,6.67,105.0
2022-07-09 03:00:00,1.8,6.67,103.0
2022-07-09 06:00:00,1.82,7.69,68.0
2022-07-09 09:00:00,1.97,7.14,65.0
2022-07-09 12:00:00,1.78,6.67,74.0
2022-07-09 15:00:00,1.87,7.14,71.0
2022-07-09 18:00:00,2.16,6.67,93.0
2022-07-09 21:00:00,2.05,7.14,78.0
2022-07-10 00:00:00,1.88,7.14,90.0
2022-07-10 03:00:00,1.86,6.67,79.0
2022-07-10 06:00:00,1.86,7.14,82.0
2022-07-10 09:00:00,2.14,7.14,96.0
2022-07-10 12:00:00,1.94,6.67,87.0
2022-07-10 15:00:00,1.89,7.14,97.0
2022-07-10 18:00:00,2.02,6.67,99.0
2022-07-10 21:00:00,2.05,6.67,107.0
2022-07-11 00:00:00,2.06,6.67,100.0
2022-07-11 03:00:00,2.1,7.69,116.0
2022-07-11 06:00:00,2.01,7.69,123.0
2022-07-11 09:00:00,1.88,7.14,100.0
2022-07-11 12:00:00,2.07,7.14,98.0
2022-07-11 15:00:00,1.84,7.69,115.0
2022-07-11 18:00:00,1.9,8.33,124.0
2022-07-11 21:00:00,1.83,6.67,82.0
2022-07-12 00:00:00,1.84,8.33,118.0
2022-07-12 03:00:00,1.79,7.69,103.0
2022-07-12 06:00:00,1.99,8.33,105.0
2022-07-12 09:00:00,1.9,6.67,91.0
2022-07-12 12:00:00,1.9,7.14,78.0
2022-07-12 15:00:00,1.86,7.69,83.0
2022-07-12 18:00:00,1.88,9.09,136.0
2022-07-12 21:00:00,1.78,9.09,124.0
2022-07-13 00:00:00,2.04,7.14,85.0
2022-07-13 03:00:00,1.85,9.09,116.0
2022-07-13 06:00:00,1.82,8.33,106.0
2022-07-13 09:00:00,1.9,8.33,102.0
2022-07-13 12:00:00,2.01,8.33,109.0
2022-07-13 15:00:00,1.94,7.14,100.0
2022-07-13 18:00:00,1.75,7.14,102.0
2022-07-13 21:00:00,2.19,8.33,106.0
2022-07-14 00:00:00,1.94,6.67,114.0
2022-07-14 03:00:00,2.14,7.69,106.0
2022-07-14 06:00:00,2.14,7.69,108.0
2022-07-14 09:00:00,2.17,7.69,86.0
2022-07-14 12:00:00,2.47,8.33,102.0
2022-07-14 15:00:00,2.25,8.33,92.0
2022-07-14 18:00:00,1.96,7.69,95.0
2022-07-14 21:00:00,2.17,9.09,104.0
2022-07-15 00:00:00,2.18,9.09,109.0
2022-07-15 03:00:00,2.21,7.69,101.0
2022-07-15 06:00:00,2.34,8.33,100.0
2022-07-15 09:00:00,2.24,7.69,101.0
2022-07-15 12:00:00,2.16,8.33,105.0
2022-07-15 15:00:00,2.18,8.33,102.0
2022-07-15 18:00:00,2.1,7.69,101.0
2022-07-15 21:00:00,2.01,7.69,99.0
2022-07-16 00:00:00,2.24,7.69,107.0
2022-07-16 03:00:00,2.21,7.69,88.0
2022-07-16 06:00:00,2.12,7.69,97.0
2022-07-16 09:00:00,2.08,7.69,89.0
2022-07-16 12:00:00,2.12,8.33,104.0
2022-07-16 15:00:00,2.21,7.69,96.0
2022-07-16 18:00:00,2.04,7.69,86.0
2022-07-16 21:00:00,1.83,7.69,104.0
2022-07-17 00:00:00,1.88,19.05,182.0
2022-07-17 03:00:00,2.32,21.05,171.0
2022-07-17 06:00:00,2.19,19.05,131.0
2022-07-17 09:00:00,2.31,19.05,154.0
2022-07-17 12:00:00,2.51,19.05,148.0
2022-07-17 15:00:00,2.81,19.05,163.0
2022-07-17 18:00:00,2.87,19.05,165.0
2022-07-17 21:00:00,2.7,19.05,158.0
2022-07-18 00:00:00,2.75,19.05,159.0
2022-07-18 03:00:00,3.02,19.05,157.0
2022-07-18 06:00:00,2.46,17.39,148.0
2022-07-18 09:00:00,2.43,17.39,157.0
2022-07-18 12:00:00,2.55,16.0,158.0
2022-07-18 15:00:00,2.72,17.39,157.0
2022-07-18 18:00:00,2.62,7.69,97.0
2022-07-18 21:00:00,2.41,17.39,154.0
2022-07-19 00:00:00,2.33,17.39,167.0
2022-07-19 03:00:00,2.34,17.39,161.0
2022-07-19 06:00:00,2.27,16.0,147.0
2022-07-19 09:00:00,2.26,13.79,155.0
2022-07-19 12:00:00,2.15,16.0,146.0
2022-07-19 15:00:00,2.22,16.0,169.0
2022-07-19 18:00:00,2.26,14.81,153.0
2022-07-19 21:00:00,2.33,16.0,154.0
2022-07-20 00:00:00,1.99,16.0,143.0
2022-07-20 03:00:00,1.8,14.81,154.0
2022-07-20 06:00:00,2.08,16.0,134.0
2022-07-20 09:00:00,1.81,7.14,85.0
2022-07-20 12:00:00,1.99,14.81,159.0
2022-07-20 15:00:00,2.04,7.14,95.0
2022-07-20 18:00:00,2.05,7.14,79.0
2022-07-20 21:00:00,1.94,7.14,69.0
2022-07-21 00:00:00,1.84,7.14,70.0
2022-07-21 03:00:00,1.78,7.69,95.0
2022-07-21 06:00:00,1.77,7.69,75.0
2022-07-21 09:00:00,1.67,7.14,78.0
2022-07-21 12:00:00,1.67,6.67,79.0
2022-07-21 15:00:00,1.89,7.14,84.0
2022-07-21 18:00:00,1.85,7.14,86.0
2022-07-21 21:00:00,1.84,7.14,96.0
2022-07-22 00:00:00,2.03,7.14,71.0
2022-07-22 03:00:00,1.91,7.69,80.0
2022-07-22 06:00:00,1.91,7.69,76.0
2022-07-22 09:00:00,1.72,7.69,86.0
2022-07-22 12:00:00,1.61,8.33,90.0
2022-07-22 15:00:00,1.75,7.14,92.0
2022-07-22 18:00:00,1.7,7.69,91.0
2022-07-22 21:00:00,1.75,7.69,94.0
2022-07-23 00:00:00,1.6,7.69,88.0
2022-07-23 03:00:00,1.66,7.69,88.0
2022-07-23 06:00:00,1.59,7.69,93.0
2022-07-23 09:00:00,1.58,6.67,76.0
2022-07-23 12:00:00,1.62,7.69,91.0
2022-07-23 15:00:00,1.55,7.69,102.0
2022-07-23 18:00:00,1.52,6.67,84.0
2022-07-23 21:00:00,1.6,7.69,106.0
2022-07-24 00:00:00,1.45,9.09,126.0
2022-07-24 03:00:00,1.4,6.67,93.0
2022-07-24 06:00:00,1.37,8.33,120.0
2022-07-24 09:00:00,1.53,13.79,82.0
2022-07-24 12:00:00,1.38,9.09,112.0
2022-07-24 15:00:00,1.33,9.09,110.0
2022-07-24 18:00:00,1.36,12.9,93.0
2022-07-24 21:00:00,1.35,8.33,121.0
2022-07-25 00:00:00,1.3,12.9,107.0
2022-07-25 03:00:00,1.38,7.14,118.0
2022-07-25 06:00:00,1.43,12.12,96.0
2022-07-25 09:00:00,1.51,11.43,114.0
2022-07-25 12:00:00,1.51,6.67,104.0
2022-07-25 15:00:00,1.48,5.88,114.0
2022-07-25 18:00:00,1.53,6.67,105.0
2022-07-25 21:00:00,1.5,7.14,115.0
2022-07-26 00:00:00,1.54,10.81,103.0
2022-07-26 03:00:00,1.49,7.14,111.0
2022-07-26 06:00:00,1.55,13.79,165.0
2022-07-26 09:00:00,1.56,13.79,151.0
2022-07-26 12:00:00,1.71,13.79,164.0
2022-07-26 15:00:00,1.81,13.79,161.0
2022-07-26 18:00:00,1.77,6.67,86.0
2022-07-26 21:00:00,1.79,12.9,159.0
2022-07-27 00:00:00,1.85,12.9,141.0
2022-07-27 03:00:00,1.73,7.14,92.0
2022-07-27 06:00:00,1.83,7.14,97.0
2022-07-27 09:00:00,1.88,6.67,101.0
2022-07-27 12:00:00,1.95,7.14,96.0
2022-07-27 15:00:00,1.66,7.69,103.0
2022-07-27 18:00:00,1.66,7.69,113.0
2022-07-27 21:00:00,1.75,7.14,105.0
2022-07-28 00:00:00,1.75,7.69,107.0
2022-07-28 03:00:00,1.62,7.69,99.0
2022-07-28 06:00:00,1.55,7.69,96.0
2022-07-28 09:00:00,1.77,8.33,103.0
2022-07-28 12:00:00,1.8,8.33,104.0
2022-07-28 15:00:00,1.77,6.67,92.0
2022-07-28 18:00:00,1.55,7.69,103.0
2022-07-28 21:00:00,1.49,7.14,88.0
2022-07-29 00:00:00,1.61,7.69,85.0
2022-07-29 03:00:00,1.5,6.67,76.0
2022-07-29 06:00:00,1.4,7.69,81.0
